Domain,Request,Last_Checked,Result_Code,Result_Message,Results_Count,Results_JSON,Meta_Social_JSON,Error,Tech1_Name,Tech1_ID,Tech1_Version,Tech1_Categories,Tech1_URL,Tech2_Name,Tech2_ID,Tech2_Version,Tech2_Categories,Tech2_URL,Tech3_Name,Tech3_ID,Tech3_Version,Tech3_Categories,Tech3_URL,Tech4_Name,Tech4_ID,Tech4_Version,Tech4_Categories,Tech4_URL,Tech5_Name,Tech5_ID,Tech5_Version,Tech5_Categories,Tech5_URL,Tech6_Name,Tech6_ID,Tech6_Version,Tech6_Categories,Tech6_URL,Tech7_Name,Tech7_ID,Tech7_Version,Tech7_Categories,Tech7_URL,Tech8_Name,Tech8_ID,Tech8_Version,Tech8_Categories,Tech8_URL,Tech9_Name,Tech9_ID,Tech9_Version,Tech9_Categories,Tech9_URL,Tech10_Name,Tech10_ID,Tech10_Version,Tech10_Categories,Tech10_URL
umbraco.com,https://whatcms.org/API/Tech?key=w38fg8orb035m2ccdbdqnsh6ajwmhho5zdjrs82u3b1nra3xru3bvodswvmjn98ylqizp9&url=umbraco.com,1754024281,200,Success,3,"[{""name"":""Umbraco"",""id"":""55"",""version"":"""",""categories"":[""Other CMS"",""CMS""],""url"":""//whatcms.org/c/Umbraco""},{""name"":""Microsoft ASP.NET"",""id"":1548,""version"":"""",""categories"":[""Web Framework""],""url"":""//whatcms.org/c/Microsoft-ASP-NET""},{""name"":""Cloudflare"",""id"":1174,""version"":"""",""categories"":[""CDN""],""url"":""//whatcms.org/c/Cloudflare""}]","[{""network"":""twitter"",""url"":""https://twitter.com/umbraco"",""profile"":""umbraco""},{""network"":""facebook"",""url"":""https://www.facebook.com/Umbraco/"",""profile"":""Umbraco""},{""network"":""facebook"",""url"":""https://www.facebook.com/umbracocms"",""profile"":""umbracocms""},{""network"":""instagram"",""url"":""https://www.instagram.com/umbraco/"",""profile"":""umbraco""},{""network"":""youtube"",""url"":""https://www.youtube.com/channel/UCcltXlJQ"",""profile"":""UCcltXlJQ""},{""network"":""linkedin"",""url"":""https://www.linkedin.com/company/umbraco/"",""profile"":""umbraco""}]",,Umbraco,55,,"Other CMS, CMS",//whatcms.org/c/Umbraco,Microsoft ASP.NET,1548,,Web Framework,//whatcms.org/c/Microsoft-ASP-NET,Cloudflare,1174,,CDN,//whatcms.org/c/Cloudflare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
